,img_id,img_name,img_path,category_id,label,img_set,label2,category_id2,label_same,category_id_same
3395,image_06768,image_06768.jpg,jpg/image_06768.jpg,0.0,pink primrose,train,pink primrose,0.0,True,True
3385,image_06770,image_06770.jpg,jpg/image_06770.jpg,0.0,pink primrose,train,mallow,0.0,False,True
3388,image_06771,image_06771.jpg,jpg/image_06771.jpg,0.0,pink primrose,train,mallow,0.0,False,True
3414,image_06775,image_06775.jpg,jpg/image_06775.jpg,20.0,fire lily,train,fire lily,20.0,True,True
3418,image_06777,image_06777.jpg,jpg/image_06777.jpg,20.0,fire lily,train,fire lily,20.0,True,True
3412,image_06782,image_06782.jpg,jpg/image_06782.jpg,20.0,fire lily,train,fire lily,20.0,True,True
3403,image_06785,image_06785.jpg,jpg/image_06785.jpg,20.0,fire lily,train,fire lily,20.0,True,True
3420,image_06788,image_06788.jpg,jpg/image_06788.jpg,20.0,fire lily,train,fire lily,20.0,True,True
3422,image_06791,image_06791.jpg,jpg/image_06791.jpg,20.0,fire lily,train,fire lily,20.0,True,True
3417,image_06792,image_06792.jpg,jpg/image_06792.jpg,20.0,fire lily,train,trumpet creeper,20.0,False,True
3415,image_06794,image_06794.jpg,jpg/image_06794.jpg,20.0,fire lily,train,siam tulip,20.0,False,True
3404,image_06795,image_06795.jpg,jpg/image_06795.jpg,20.0,fire lily,train,trumpet creeper,20.0,False,True
3419,image_06797,image_06797.jpg,jpg/image_06797.jpg,20.0,fire lily,train,fire lily,20.0,True,True
3421,image_06805,image_06805.jpg,jpg/image_06805.jpg,20.0,fire lily,train,fire lily,20.0,True,True
3407,image_06809,image_06809.jpg,jpg/image_06809.jpg,20.0,fire lily,train,fire lily,20.0,True,True
3408,image_06811,image_06811.jpg,jpg/image_06811.jpg,20.0,fire lily,train,trumpet creeper,20.0,False,True
3416,image_06812,image_06812.jpg,jpg/image_06812.jpg,20.0,fire lily,train,globe-flower,20.0,False,True
3443,image_06815,image_06815.jpg,jpg/image_06815.jpg,23.0,red ginger,train,red ginger,23.0,True,True
3435,image_06816,image_06816.jpg,jpg/image_06816.jpg,23.0,red ginger,train,red ginger,23.0,True,True
3442,image_06818,image_06818.jpg,jpg/image_06818.jpg,23.0,red ginger,train,red ginger,23.0,True,True
3434,image_06824,image_06824.jpg,jpg/image_06824.jpg,23.0,red ginger,train,red ginger,23.0,True,True
3432,image_06832,image_06832.jpg,jpg/image_06832.jpg,23.0,red ginger,train,red ginger,23.0,True,True
3431,image_06833,image_06833.jpg,jpg/image_06833.jpg,23.0,red ginger,train,red ginger,23.0,True,True
3441,image_06844,image_06844.jpg,jpg/image_06844.jpg,23.0,red ginger,train,red ginger,23.0,True,True
3430,image_06847,image_06847.jpg,jpg/image_06847.jpg,23.0,red ginger,train,red ginger,23.0,True,True
3428,image_06849,image_06849.jpg,jpg/image_06849.jpg,23.0,red ginger,train,red ginger,23.0,True,True
3453,image_06858,image_06858.jpg,jpg/image_06858.jpg,26.0,prince of wales feathers,train,red ginger,26.0,False,True
3452,image_06860,image_06860.jpg,jpg/image_06860.jpg,26.0,prince of wales feathers,train,marigold,26.0,False,True
3448,image_06866,image_06866.jpg,jpg/image_06866.jpg,26.0,prince of wales feathers,train,red ginger,26.0,False,True
3457,image_06867,image_06867.jpg,jpg/image_06867.jpg,26.0,prince of wales feathers,train,red ginger,26.0,False,True
3455,image_06877,image_06877.jpg,jpg/image_06877.jpg,26.0,prince of wales feathers,train,red ginger,26.0,False,True
3449,image_06881,image_06881.jpg,jpg/image_06881.jpg,26.0,prince of wales feathers,train,red ginger,26.0,False,True
3451,image_06884,image_06884.jpg,jpg/image_06884.jpg,26.0,prince of wales feathers,train,marigold,26.0,False,True
3447,image_06889,image_06889.jpg,jpg/image_06889.jpg,26.0,prince of wales feathers,train,red ginger,26.0,False,True
3474,image_06890,image_06890.jpg,jpg/image_06890.jpg,30.0,carnation,train,carnation,30.0,True,True
3483,image_06895,image_06895.jpg,jpg/image_06895.jpg,30.0,carnation,train,carnation,30.0,True,True
3469,image_06896,image_06896.jpg,jpg/image_06896.jpg,30.0,carnation,train,carnation,30.0,True,True
3488,image_06899,image_06899.jpg,jpg/image_06899.jpg,30.0,carnation,train,carnation,30.0,True,True
3477,image_06903,image_06903.jpg,jpg/image_06903.jpg,30.0,carnation,train,carnation,30.0,True,True
3464,image_06913,image_06913.jpg,jpg/image_06913.jpg,30.0,carnation,train,carnation,30.0,True,True
3480,image_06916,image_06916.jpg,jpg/image_06916.jpg,30.0,carnation,train,carnation,30.0,True,True
3471,image_06920,image_06920.jpg,jpg/image_06920.jpg,30.0,carnation,train,carnation,30.0,True,True
3472,image_06923,image_06923.jpg,jpg/image_06923.jpg,30.0,carnation,train,carnation,30.0,True,True
3484,image_06928,image_06928.jpg,jpg/image_06928.jpg,30.0,carnation,train,carnation,30.0,True,True
3495,image_06946,image_06946.jpg,jpg/image_06946.jpg,33.0,mexican aster,train,barbeton daisy,33.0,False,True
3502,image_06959,image_06959.jpg,jpg/image_06959.jpg,33.0,mexican aster,train,mexican aster,33.0,True,True
3505,image_06963,image_06963.jpg,jpg/image_06963.jpg,33.0,mexican aster,train,windflower,33.0,False,True
3500,image_06965,image_06965.jpg,jpg/image_06965.jpg,33.0,mexican aster,train,mexican aster,33.0,True,True
3519,image_06969,image_06969.jpg,jpg/image_06969.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3516,image_06973,image_06973.jpg,jpg/image_06973.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3529,image_06978,image_06978.jpg,jpg/image_06978.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3531,image_06981,image_06981.jpg,jpg/image_06981.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3517,image_06991,image_06991.jpg,jpg/image_06991.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3512,image_06993,image_06993.jpg,jpg/image_06993.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3513,image_06996,image_06996.jpg,jpg/image_06996.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3510,image_07000,image_07000.jpg,jpg/image_07000.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3530,image_07002,image_07002.jpg,jpg/image_07002.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3521,image_07003,image_07003.jpg,jpg/image_07003.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3526,image_07004,image_07004.jpg,jpg/image_07004.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3511,image_07005,image_07005.jpg,jpg/image_07005.jpg,34.0,alpine sea holly,train,alpine sea holly,34.0,True,True
3547,image_07008,image_07008.jpg,jpg/image_07008.jpg,38.0,siam tulip,train,siam tulip,38.0,True,True
3546,image_07011,image_07011.jpg,jpg/image_07011.jpg,38.0,siam tulip,train,siam tulip,38.0,True,True
3533,image_07013,image_07013.jpg,jpg/image_07013.jpg,38.0,siam tulip,train,siam tulip,38.0,True,True
3549,image_07016,image_07016.jpg,jpg/image_07016.jpg,38.0,siam tulip,train,siam tulip,38.0,True,True
3534,image_07024,image_07024.jpg,jpg/image_07024.jpg,38.0,siam tulip,train,siam tulip,38.0,True,True
3540,image_07025,image_07025.jpg,jpg/image_07025.jpg,38.0,siam tulip,train,siam tulip,38.0,True,True
3541,image_07034,image_07034.jpg,jpg/image_07034.jpg,38.0,siam tulip,train,sword lily,38.0,False,True
3536,image_07037,image_07037.jpg,jpg/image_07037.jpg,38.0,siam tulip,train,siam tulip,38.0,True,True
3552,image_07049,image_07049.jpg,jpg/image_07049.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3571,image_07051,image_07051.jpg,jpg/image_07051.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3567,image_07053,image_07053.jpg,jpg/image_07053.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3553,image_07061,image_07061.jpg,jpg/image_07061.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3564,image_07062,image_07062.jpg,jpg/image_07062.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3559,image_07063,image_07063.jpg,jpg/image_07063.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3566,image_07064,image_07064.jpg,jpg/image_07064.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3563,image_07065,image_07065.jpg,jpg/image_07065.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3562,image_07068,image_07068.jpg,jpg/image_07068.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3554,image_07069,image_07069.jpg,jpg/image_07069.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3570,image_07071,image_07071.jpg,jpg/image_07071.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3568,image_07072,image_07072.jpg,jpg/image_07072.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3560,image_07076,image_07076.jpg,jpg/image_07076.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3565,image_07080,image_07080.jpg,jpg/image_07080.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3555,image_07082,image_07082.jpg,jpg/image_07082.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3556,image_07085,image_07085.jpg,jpg/image_07085.jpg,66.0,spring crocus,train,spring crocus,66.0,True,True
3584,image_07086,image_07086.jpg,jpg/image_07086.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3574,image_07088,image_07088.jpg,jpg/image_07088.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3578,image_07089,image_07089.jpg,jpg/image_07089.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3592,image_07090,image_07090.jpg,jpg/image_07090.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3590,image_07092,image_07092.jpg,jpg/image_07092.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3577,image_07093,image_07093.jpg,jpg/image_07093.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3575,image_07094,image_07094.jpg,jpg/image_07094.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3581,image_07095,image_07095.jpg,jpg/image_07095.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3591,image_07096,image_07096.jpg,jpg/image_07096.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3573,image_07102,image_07102.jpg,jpg/image_07102.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3582,image_07107,image_07107.jpg,jpg/image_07107.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3589,image_07109,image_07109.jpg,jpg/image_07109.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3594,image_07119,image_07119.jpg,jpg/image_07119.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3579,image_07120,image_07120.jpg,jpg/image_07120.jpg,9.0,globe thistle,train,globe thistle,9.0,True,True
3605,image_07133,image_07133.jpg,jpg/image_07133.jpg,44.0,bolero deep blue,train,siam tulip,44.0,False,True
3603,image_07156,image_07156.jpg,jpg/image_07156.jpg,44.0,bolero deep blue,train,pink primrose,44.0,False,True
3622,image_07162,image_07162.jpg,jpg/image_07162.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3626,image_07163,image_07163.jpg,jpg/image_07163.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3636,image_07166,image_07166.jpg,jpg/image_07166.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3634,image_07169,image_07169.jpg,jpg/image_07169.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3618,image_07171,image_07171.jpg,jpg/image_07171.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3629,image_07172,image_07172.jpg,jpg/image_07172.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3628,image_07173,image_07173.jpg,jpg/image_07173.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3621,image_07178,image_07178.jpg,jpg/image_07178.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3633,image_07179,image_07179.jpg,jpg/image_07179.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3635,image_07180,image_07180.jpg,jpg/image_07180.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3631,image_07193,image_07193.jpg,jpg/image_07193.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3627,image_07195,image_07195.jpg,jpg/image_07195.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3624,image_07196,image_07196.jpg,jpg/image_07196.jpg,5.0,tiger lily,train,tiger lily,5.0,True,True
3656,image_07200,image_07200.jpg,jpg/image_07200.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3643,image_07203,image_07203.jpg,jpg/image_07203.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3645,image_07209,image_07209.jpg,jpg/image_07209.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3651,image_07212,image_07212.jpg,jpg/image_07212.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3646,image_07213,image_07213.jpg,jpg/image_07213.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3637,image_07214,image_07214.jpg,jpg/image_07214.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3647,image_07218,image_07218.jpg,jpg/image_07218.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3641,image_07221,image_07221.jpg,jpg/image_07221.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3644,image_07223,image_07223.jpg,jpg/image_07223.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3652,image_07225,image_07225.jpg,jpg/image_07225.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3653,image_07227,image_07227.jpg,jpg/image_07227.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3649,image_07228,image_07228.jpg,jpg/image_07228.jpg,6.0,moon orchid,train,moon orchid,6.0,True,True
3678,image_07238,image_07238.jpg,jpg/image_07238.jpg,56.0,gaura,train,gaura,56.0,True,True
3670,image_07247,image_07247.jpg,jpg/image_07247.jpg,56.0,gaura,train,gaura,56.0,True,True
3688,image_07252,image_07252.jpg,jpg/image_07252.jpg,56.0,gaura,train,gaura,56.0,True,True
3680,image_07260,image_07260.jpg,jpg/image_07260.jpg,56.0,gaura,train,gaura,56.0,True,True
3689,image_07262,image_07262.jpg,jpg/image_07262.jpg,56.0,gaura,train,gaura,56.0,True,True
3677,image_07263,image_07263.jpg,jpg/image_07263.jpg,56.0,gaura,train,gaura,56.0,True,True
3683,image_07264,image_07264.jpg,jpg/image_07264.jpg,56.0,gaura,train,gaura,56.0,True,True
3718,image_07269,image_07269.jpg,jpg/image_07269.jpg,61.0,japanese anemone,train,japanese anemone,61.0,True,True
3704,image_07278,image_07278.jpg,jpg/image_07278.jpg,61.0,japanese anemone,train,japanese anemone,61.0,True,True
3698,image_07279,image_07279.jpg,jpg/image_07279.jpg,61.0,japanese anemone,train,japanese anemone,61.0,True,True
3717,image_07281,image_07281.jpg,jpg/image_07281.jpg,61.0,japanese anemone,train,japanese anemone,61.0,True,True
1913,image_07288,image_07288.jpg,jpg/image_07288.jpg,36.0,cape flower,train,sword lily,36.0,False,True
3789,image_07320,image_07320.jpg,jpg/image_07320.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3775,image_07321,image_07321.jpg,jpg/image_07321.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3778,image_07331,image_07331.jpg,jpg/image_07331.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3797,image_07337,image_07337.jpg,jpg/image_07337.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3732,image_07349,image_07349.jpg,jpg/image_07349.jpg,93.0,foxglove,train,canterbury bells,93.0,False,True
3738,image_07350,image_07350.jpg,jpg/image_07350.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3770,image_07351,image_07351.jpg,jpg/image_07351.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3719,image_07360,image_07360.jpg,jpg/image_07360.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3787,image_07367,image_07367.jpg,jpg/image_07367.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3731,image_07395,image_07395.jpg,jpg/image_07395.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3746,image_07396,image_07396.jpg,jpg/image_07396.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3771,image_07413,image_07413.jpg,jpg/image_07413.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3788,image_07420,image_07420.jpg,jpg/image_07420.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3772,image_07427,image_07427.jpg,jpg/image_07427.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3774,image_07434,image_07434.jpg,jpg/image_07434.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3763,image_07436,image_07436.jpg,jpg/image_07436.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3762,image_07455,image_07455.jpg,jpg/image_07455.jpg,93.0,foxglove,train,foxglove,93.0,True,True
3851,image_07469,image_07469.jpg,jpg/image_07469.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3806,image_07474,image_07474.jpg,jpg/image_07474.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3840,image_07476,image_07476.jpg,jpg/image_07476.jpg,94.0,bougainvillea,train,mallow,94.0,False,True
3859,image_07481,image_07481.jpg,jpg/image_07481.jpg,94.0,bougainvillea,train,pink primrose,94.0,False,True
3841,image_07483,image_07483.jpg,jpg/image_07483.jpg,94.0,bougainvillea,train,mallow,94.0,False,True
3812,image_07491,image_07491.jpg,jpg/image_07491.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3860,image_07505,image_07505.jpg,jpg/image_07505.jpg,94.0,bougainvillea,train,trumpet creeper,94.0,False,True
3847,image_07508,image_07508.jpg,jpg/image_07508.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3825,image_07510,image_07510.jpg,jpg/image_07510.jpg,94.0,bougainvillea,train,trumpet creeper,94.0,False,True
3827,image_07516,image_07516.jpg,jpg/image_07516.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3809,image_07520,image_07520.jpg,jpg/image_07520.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3828,image_07522,image_07522.jpg,jpg/image_07522.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3843,image_07534,image_07534.jpg,jpg/image_07534.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3834,image_07540,image_07540.jpg,jpg/image_07540.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3821,image_07545,image_07545.jpg,jpg/image_07545.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3822,image_07552,image_07552.jpg,jpg/image_07552.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3853,image_07554,image_07554.jpg,jpg/image_07554.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3855,image_07559,image_07559.jpg,jpg/image_07559.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3814,image_07565,image_07565.jpg,jpg/image_07565.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3844,image_07567,image_07567.jpg,jpg/image_07567.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3807,image_07575,image_07575.jpg,jpg/image_07575.jpg,94.0,bougainvillea,train,bolero deep blue,94.0,False,True
3823,image_07582,image_07582.jpg,jpg/image_07582.jpg,94.0,bougainvillea,train,bougainvillea,94.0,True,True
3903,image_07599,image_07599.jpg,jpg/image_07599.jpg,95.0,camellia,train,camellia,95.0,True,True
3884,image_07601,image_07601.jpg,jpg/image_07601.jpg,95.0,camellia,train,camellia,95.0,True,True
3900,image_07602,image_07602.jpg,jpg/image_07602.jpg,95.0,camellia,train,camellia,95.0,True,True
3873,image_07616,image_07616.jpg,jpg/image_07616.jpg,95.0,camellia,train,camellia,95.0,True,True
3905,image_07623,image_07623.jpg,jpg/image_07623.jpg,95.0,camellia,train,camellia,95.0,True,True
3866,image_07624,image_07624.jpg,jpg/image_07624.jpg,95.0,camellia,train,camellia,95.0,True,True
3872,image_07625,image_07625.jpg,jpg/image_07625.jpg,95.0,camellia,train,camellia,95.0,True,True
3907,image_07626,image_07626.jpg,jpg/image_07626.jpg,95.0,camellia,train,camellia,95.0,True,True
3898,image_07629,image_07629.jpg,jpg/image_07629.jpg,95.0,camellia,train,camellia,95.0,True,True
3882,image_07635,image_07635.jpg,jpg/image_07635.jpg,95.0,camellia,train,camellia,95.0,True,True
3885,image_07636,image_07636.jpg,jpg/image_07636.jpg,95.0,camellia,train,camellia,95.0,True,True
3893,image_07637,image_07637.jpg,jpg/image_07637.jpg,95.0,camellia,train,camellia,95.0,True,True
3869,image_07639,image_07639.jpg,jpg/image_07639.jpg,95.0,camellia,train,camellia,95.0,True,True
3888,image_07658,image_07658.jpg,jpg/image_07658.jpg,95.0,camellia,train,camellia,95.0,True,True
3908,image_07662,image_07662.jpg,jpg/image_07662.jpg,95.0,camellia,train,camellia,95.0,True,True
3876,image_07668,image_07668.jpg,jpg/image_07668.jpg,95.0,camellia,train,camellia,95.0,True,True
3913,image_07730,image_07730.jpg,jpg/image_07730.jpg,96.0,mallow,train,thorn apple,96.0,False,True
3926,image_07733,image_07733.jpg,jpg/image_07733.jpg,96.0,mallow,train,globe-flower,96.0,False,True
3925,image_07735,image_07735.jpg,jpg/image_07735.jpg,96.0,mallow,train,tree mallow,96.0,False,True
3931,image_07745,image_07745.jpg,jpg/image_07745.jpg,96.0,mallow,train,globe-flower,96.0,False,True
3964,image_07752,image_07752.jpg,jpg/image_07752.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3955,image_07761,image_07761.jpg,jpg/image_07761.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3960,image_07769,image_07769.jpg,jpg/image_07769.jpg,97.0,mexican petunia,train,pink primrose,97.0,False,True
3947,image_07772,image_07772.jpg,jpg/image_07772.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3970,image_07777,image_07777.jpg,jpg/image_07777.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3961,image_07788,image_07788.jpg,jpg/image_07788.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3951,image_07795,image_07795.jpg,jpg/image_07795.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3944,image_07802,image_07802.jpg,jpg/image_07802.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3954,image_07804,image_07804.jpg,jpg/image_07804.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3945,image_07807,image_07807.jpg,jpg/image_07807.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3967,image_07814,image_07814.jpg,jpg/image_07814.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3957,image_07818,image_07818.jpg,jpg/image_07818.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3962,image_07826,image_07826.jpg,jpg/image_07826.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3950,image_07828,image_07828.jpg,jpg/image_07828.jpg,97.0,mexican petunia,train,mexican petunia,97.0,True,True
3997,image_07834,image_07834.jpg,jpg/image_07834.jpg,98.0,bromelia,train,bromelia,98.0,True,True
3986,image_07836,image_07836.jpg,jpg/image_07836.jpg,98.0,bromelia,train,bromelia,98.0,True,True
4010,image_07837,image_07837.jpg,jpg/image_07837.jpg,98.0,bromelia,train,bromelia,98.0,True,True
4003,image_07839,image_07839.jpg,jpg/image_07839.jpg,98.0,bromelia,train,bromelia,98.0,True,True
4009,image_07841,image_07841.jpg,jpg/image_07841.jpg,98.0,bromelia,train,bromelia,98.0,True,True
4012,image_07843,image_07843.jpg,jpg/image_07843.jpg,98.0,bromelia,train,bromelia,98.0,True,True
3988,image_07846,image_07846.jpg,jpg/image_07846.jpg,98.0,bromelia,train,bromelia,98.0,True,True
3995,image_07849,image_07849.jpg,jpg/image_07849.jpg,98.0,bromelia,train,bromelia,98.0,True,True
4008,image_07858,image_07858.jpg,jpg/image_07858.jpg,98.0,bromelia,train,fire lily,98.0,False,True
4011,image_07861,image_07861.jpg,jpg/image_07861.jpg,98.0,bromelia,train,fire lily,98.0,False,True
4000,image_07862,image_07862.jpg,jpg/image_07862.jpg,98.0,bromelia,train,bromelia,98.0,True,True
4007,image_07866,image_07866.jpg,jpg/image_07866.jpg,98.0,bromelia,train,bromelia,98.0,True,True
4015,image_07867,image_07867.jpg,jpg/image_07867.jpg,98.0,bromelia,train,bromelia,98.0,True,True
3985,image_07868,image_07868.jpg,jpg/image_07868.jpg,98.0,bromelia,train,bromelia,98.0,True,True
3984,image_07876,image_07876.jpg,jpg/image_07876.jpg,98.0,bromelia,train,bromelia,98.0,True,True
3993,image_07880,image_07880.jpg,jpg/image_07880.jpg,98.0,bromelia,train,bromelia,98.0,True,True
3998,image_07884,image_07884.jpg,jpg/image_07884.jpg,98.0,bromelia,train,bromelia,98.0,True,True
4014,image_07888,image_07888.jpg,jpg/image_07888.jpg,98.0,bromelia,train,bromelia,98.0,True,True
3996,image_07892,image_07892.jpg,jpg/image_07892.jpg,98.0,bromelia,train,sword lily,98.0,False,True
4024,image_07893,image_07893.jpg,jpg/image_07893.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4036,image_07895,image_07895.jpg,jpg/image_07895.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4035,image_07898,image_07898.jpg,jpg/image_07898.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4029,image_07902,image_07902.jpg,jpg/image_07902.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4026,image_07903,image_07903.jpg,jpg/image_07903.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4037,image_07904,image_07904.jpg,jpg/image_07904.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4020,image_07905,image_07905.jpg,jpg/image_07905.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4025,image_07907,image_07907.jpg,jpg/image_07907.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4032,image_07910,image_07910.jpg,jpg/image_07910.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4016,image_07916,image_07916.jpg,jpg/image_07916.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4038,image_07918,image_07918.jpg,jpg/image_07918.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4023,image_07924,image_07924.jpg,jpg/image_07924.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4022,image_07926,image_07926.jpg,jpg/image_07926.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4017,image_07928,image_07928.jpg,jpg/image_07928.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4019,image_07930,image_07930.jpg,jpg/image_07930.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4028,image_07937,image_07937.jpg,jpg/image_07937.jpg,99.0,blanket flower,train,blanket flower,99.0,True,True
4046,image_07950,image_07950.jpg,jpg/image_07950.jpg,100.0,trumpet creeper,train,trumpet creeper,100.0,True,True
4057,image_07976,image_07976.jpg,jpg/image_07976.jpg,100.0,trumpet creeper,train,trumpet creeper,100.0,True,True
4052,image_07979,image_07979.jpg,jpg/image_07979.jpg,100.0,trumpet creeper,train,trumpet creeper,100.0,True,True
4055,image_07980,image_07980.jpg,jpg/image_07980.jpg,100.0,trumpet creeper,train,trumpet creeper,100.0,True,True
4049,image_07982,image_07982.jpg,jpg/image_07982.jpg,100.0,trumpet creeper,train,trumpet creeper,100.0,True,True
